age,gender,user_id,product_id,region,device,category,price,rating,hour,dayofweek,clicked,purchased,weight
45,F,user_898,product_170,Ashanti,mobile,Groceries,47,3.9,2,5,1,0,0.55
35,M,user_649,product_238,Upper West,mobile,Clothing,98,4.8,2,5,1,0,0.55
50,F,user_380,product_125,Greater Accra,mobile,Clothing,140,3.8,3,5,1,0,0.55
54,F,user_220,product_151,Upper West,mobile,Sports,218,3.5,3,5,0,0,0.05
40,M,user_592,product_212,Western,mobile,Health & Beauty,107,4.1,3,5,1,0,0.55
35,F,user_804,product_175,Western,mobile,Groceries,41,4.5,3,5,1,0,0.55
64,F,user_15,product_56,Upper West,mobile,Health & Beauty,41,4.6,4,5,1,1,3.05
63,F,user_149,product_82,Eastern,mobile,Health & Beauty,52,3.3,4,5,0,0,0.05
20,M,user_457,product_63,Northern,desktop,Home Appliances,696,4.2,5,5,0,0,0.05
19,F,user_126,product_6,Volta,mobile,Sports,225,3.3,5,5,1,0,0.55
49,M,user_619,product_244,Ashanti,mobile,Health & Beauty,105,3.5,5,5,1,1,3.05
29,F,user_852,product_125,Upper West,mobile,Clothing,140,3.8,5,5,1,1,3.05
60,M,user_465,product_243,Central,mobile,Groceries,45,4.4,6,5,1,0,0.55
40,M,user_593,product_144,Central,desktop,Clothing,206,3.6,6,5,1,0,0.55
24,F,user_323,product_84,Upper East,desktop,Health & Beauty,75,3.9,6,5,0,0,0.05
59,M,user_657,product_248,Ashanti,mobile,Home Appliances,850,3.8,6,5,0,0,0.05
26,M,user_234,product_209,Eastern,mobile,Mobile Phones,997,4.5,7,5,1,1,3.05
43,M,user_121,product_142,Eastern,desktop,Sports,116,3.5,7,5,1,0,0.55
62,M,user_797,product_189,Upper East,mobile,Sports,173,4.5,7,5,0,0,0.05
47,M,user_921,product_144,Eastern,mobile,Clothing,206,3.6,7,5,1,1,3.05
34,F,user_822,product_121,Northern,mobile,Home Appliances,947,4.1,7,5,1,0,0.55
42,F,user_173,product_199,Northern,desktop,Health & Beauty,74,5.0,8,5,0,0,0.05
38,F,user_74,product_19,Eastern,mobile,Sports,175,4.0,8,5,0,0,0.05
56,F,user_587,product_62,Eastern,mobile,Groceries,57,3.4,8,5,1,1,3.05
37,M,user_509,product_26,Upper West,mobile,Sports,220,3.3,8,5,1,0,0.55
41,M,user_628,product_218,Upper West,mobile,Electronics,694,3.7,9,5,1,1,3.05
51,F,user_530,product_109,Upper West,mobile,Home Appliances,845,4.8,9,5,1,0,0.55
44,F,user_377,product_75,Greater Accra,mobile,Sports,202,4.9,10,5,1,0,0.55
21,M,user_91,product_89,Western,desktop,Clothing,202,3.7,10,5,1,0,0.55
62,F,user_143,product_244,Northern,desktop,Health & Beauty,105,3.5,10,5,0,0,0.05
30,F,user_908,product_163,Upper East,mobile,Home Appliances,977,3.8,11,5,1,1,3.05
64,M,user_959,product_120,Greater Accra,mobile,Electronics,938,3.9,11,5,1,0,0.55
51,F,user_733,product_77,Upper East,mobile,Books,45,4.2,11,5,1,0,0.55
36,M,user_835,product_186,Northern,mobile,Sports,149,2.5,11,5,0,0,0.05
57,F,user_817,product_212,Northern,desktop,Health & Beauty,107,4.1,11,5,1,1,3.05
54,F,user_968,product_144,Central,mobile,Clothing,206,3.6,11,5,0,0,0.05
22,M,user_252,product_114,Central,mobile,Home Appliances,1060,3.7,12,5,0,0,0.05
26,F,user_988,product_227,Upper East,mobile,Books,69,4.3,12,5,1,1,3.05
60,M,user_825,product_139,Northern,desktop,Electronics,720,3.3,12,5,0,0,0.05
65,M,user_111,product_144,Upper West,mobile,Clothing,206,3.6,12,5,0,0,0.05
32,M,user_266,product_244,Northern,mobile,Health & Beauty,105,3.5,12,5,0,0,0.05
59,F,user_440,product_144,Ashanti,mobile,Clothing,206,3.6,13,5,1,0,0.55
62,F,user_143,product_234,Northern,desktop,Mobile Phones,1130,3.1,14,5,0,0,0.05
28,M,user_493,product_82,Western,mobile,Health & Beauty,52,3.3,14,5,1,1,3.05
40,F,user_455,product_170,Ashanti,desktop,Groceries,47,3.9,15,5,0,0,0.05
38,M,user_497,product_35,Volta,mobile,Clothing,192,5.0,15,5,0,0,0.05
45,F,user_199,product_42,Upper West,desktop,Groceries,50,4.7,16,5,1,0,0.55
29,F,user_808,product_133,Greater Accra,mobile,Electronics,657,3.4,17,5,0,0,0.05
65,M,user_468,product_110,Upper East,mobile,Groceries,42,3.0,17,5,1,0,0.55
20,F,user_447,product_133,Volta,mobile,Electronics,657,3.4,17,5,0,0,0.05
51,M,user_650,product_2,Western,mobile,Health & Beauty,51,4.3,17,5,1,0,0.55
35,F,user_6,product_246,Greater Accra,desktop,Books,59,3.6,17,5,1,1,3.05
21,M,user_643,product_212,Ashanti,mobile,Health & Beauty,107,4.1,18,5,1,1,3.05
30,M,user_889,product_77,Upper East,mobile,Books,45,4.2,19,5,1,1,3.05
43,F,user_857,product_75,Upper East,mobile,Sports,202,4.9,19,5,1,0,0.55
29,M,user_68,product_190,Volta,mobile,Books,30,4.5,20,5,1,0,0.55
43,F,user_73,product_138,Upper East,mobile,Books,59,4.2,20,5,1,0,0.55
23,F,user_994,product_125,Volta,mobile,Clothing,140,3.8,20,5,0,0,0.05
64,M,user_379,product_109,Greater Accra,desktop,Home Appliances,845,4.8,20,5,1,0,0.55
50,M,user_560,product_184,Ashanti,desktop,Home Appliances,798,3.7,20,5,0,0,0.05
34,M,user_951,product_46,Upper West,mobile,Groceries,57,3.4,20,5,1,0,0.55
64,F,user_15,product_250,Upper West,mobile,Groceries,68,3.1,21,5,1,0,0.55
25,M,user_758,product_125,Ashanti,desktop,Clothing,140,3.8,21,5,0,0,0.05
46,F,user_3,product_1,Northern,mobile,Health & Beauty,100,3.5,21,5,0,0,0.05
44,M,user_290,product_247,Central,mobile,Electronics,752,4.4,22,5,0,0,0.05
19,F,user_78,product_95,Northern,desktop,Sports,166,3.9,22,5,1,0,0.55
65,M,user_433,product_151,Western,desktop,Sports,218,3.5,23,5,1,1,3.05
55,M,user_346,product_144,Western,mobile,Clothing,206,3.6,23,5,0,0,0.05
29,M,user_823,product_224,Greater Accra,desktop,Groceries,55,4.3,23,5,1,0,0.55
42,F,user_829,product_95,Northern,desktop,Sports,166,3.9,23,5,0,0,0.05
29,F,user_49,product_221,Greater Accra,mobile,Health & Beauty,95,4.1,23,5,1,0,0.55
38,M,user_895,product_133,Upper West,mobile,Electronics,657,3.4,0,6,1,0,0.55
23,F,user_994,product_4,Volta,mobile,Health & Beauty,83,4.0,0,6,1,1,3.05
48,M,user_328,product_127,Greater Accra,mobile,Mobile Phones,1576,3.9,0,6,0,0,0.05
39,M,user_422,product_38,Western,mobile,Groceries,42,3.8,0,6,0,0,0.05
27,F,user_712,product_153,Western,mobile,Home Appliances,798,3.1,0,6,0,0,0.05
35,F,user_557,product_133,Upper East,mobile,Electronics,657,3.4,1,6,1,1,3.05
30,F,user_75,product_26,Upper East,mobile,Sports,220,3.3,1,6,0,0,0.05
60,F,user_46,product_238,Northern,desktop,Clothing,98,4.8,1,6,1,0,0.55
43,F,user_87,product_246,Central,desktop,Books,59,3.6,1,6,0,0,0.05
28,F,user_51,product_218,Western,mobile,Electronics,694,3.7,2,6,0,0,0.05
42,F,user_148,product_35,Northern,mobile,Clothing,192,5.0,2,6,1,1,3.05
65,M,user_12,product_75,Upper West,mobile,Sports,202,4.9,2,6,1,0,0.55
54,M,user_21,product_56,Central,mobile,Health & Beauty,41,4.6,2,6,1,0,0.55
29,M,user_919,product_189,Upper East,mobile,Sports,173,4.5,3,6,0,0,0.05
20,F,user_2,product_235,Ashanti,mobile,Sports,194,4.4,4,6,1,0,0.55
32,F,user_152,product_207,Eastern,mobile,Home Appliances,580,4.5,4,6,0,0,0.05
48,M,user_849,product_95,Upper East,mobile,Sports,166,3.9,4,6,0,0,0.05
40,F,user_82,product_157,Western,mobile,Books,71,4.1,4,6,0,0,0.05
25,F,user_515,product_133,Upper West,mobile,Electronics,657,3.4,5,6,0,0,0.05
62,M,user_797,product_125,Upper East,mobile,Clothing,140,3.8,5,6,1,1,3.05
45,F,user_816,product_1,Western,mobile,Health & Beauty,100,3.5,5,6,1,1,3.05
29,M,user_68,product_93,Volta,mobile,Health & Beauty,95,4.6,5,6,0,0,0.05
43,F,user_198,product_187,Eastern,desktop,Sports,165,3.9,5,6,1,1,3.05
21,M,user_222,product_184,Upper East,mobile,Home Appliances,798,3.7,6,6,0,0,0.05
49,F,user_848,product_140,Western,desktop,Electronics,670,3.4,6,6,0,0,0.05
36,M,user_939,product_144,Northern,mobile,Clothing,206,3.6,6,6,1,1,3.05
22,F,user_631,product_10,Upper West,mobile,Home Appliances,898,3.8,7,6,0,0,0.05
18,F,user_364,product_75,Upper West,mobile,Sports,202,4.9,7,6,1,0,0.55
57,M,user_289,product_216,Ashanti,mobile,Sports,199,5.0,7,6,1,0,0.55
53,M,user_906,product_62,Volta,desktop,Groceries,57,3.4,8,6,0,0,0.05
32,F,user_724,product_133,Western,mobile,Electronics,657,3.4,8,6,1,1,3.05
51,M,user_321,product_75,Volta,mobile,Sports,202,4.9,8,6,0,0,0.05
64,F,user_677,product_163,Western,mobile,Home Appliances,977,3.8,8,6,0,0,0.05
46,M,user_578,product_42,Northern,mobile,Groceries,50,4.7,8,6,1,1,3.05
40,F,user_737,product_179,Eastern,mobile,Books,52,3.8,8,6,1,0,0.55
23,M,user_661,product_133,Central,mobile,Electronics,657,3.4,8,6,0,0,0.05
43,M,user_413,product_246,Upper East,mobile,Books,59,3.6,9,6,1,0,0.55
31,F,user_904,product_86,Northern,mobile,Electronics,816,3.6,9,6,0,0,0.05
55,F,user_368,product_133,Western,mobile,Electronics,657,3.4,9,6,0,0,0.05
51,M,user_42,product_84,Greater Accra,mobile,Health & Beauty,75,3.9,9,6,1,0,0.55
23,F,user_602,product_2,Western,mobile,Health & Beauty,51,4.3,10,6,0,0,0.05
58,M,user_265,product_105,Greater Accra,desktop,Electronics,528,3.8,10,6,0,0,0.05
54,F,user_355,product_108,Eastern,mobile,Clothing,161,4.5,10,6,1,1,3.05
35,M,user_188,product_36,Ashanti,desktop,Electronics,388,3.6,10,6,0,0,0.05
40,F,user_689,product_100,Western,mobile,Clothing,117,3.3,10,6,1,1,3.05
27,F,user_498,product_244,Ashanti,mobile,Health & Beauty,105,3.5,10,6,1,0,0.55
62,M,user_264,product_86,Upper West,desktop,Electronics,816,3.6,11,6,0,0,0.05
65,F,user_279,product_68,Greater Accra,mobile,Health & Beauty,82,3.8,11,6,1,0,0.55
50,F,user_11,product_156,Western,mobile,Home Appliances,832,3.6,11,6,0,0,0.05
43,F,user_236,product_121,Greater Accra,mobile,Home Appliances,947,4.1,11,6,1,0,0.55
50,F,user_146,product_2,Northern,mobile,Health & Beauty,51,4.3,11,6,0,0,0.05
20,M,user_370,product_38,Northern,mobile,Groceries,42,3.8,12,6,1,0,0.55
56,M,user_652,product_227,Greater Accra,mobile,Books,69,4.3,12,6,0,0,0.05
46,M,user_217,product_77,Upper East,desktop,Books,45,4.2,12,6,0,0,0.05
38,M,user_503,product_160,Upper West,mobile,Clothing,141,3.9,12,6,1,0,0.55
32,F,user_391,product_207,Central,mobile,Home Appliances,580,4.5,12,6,0,0,0.05
18,M,user_838,product_151,Central,mobile,Sports,218,3.5,13,6,0,0,0.05
45,F,user_199,product_216,Upper West,desktop,Sports,199,5.0,14,6,1,0,0.55
59,M,user_316,product_144,Volta,mobile,Clothing,206,3.6,14,6,1,0,0.55
65,F,user_969,product_56,Volta,mobile,Health & Beauty,41,4.6,14,6,0,0,0.05
53,F,user_34,product_186,Northern,mobile,Sports,149,2.5,14,6,0,0,0.05
64,M,user_271,product_133,Western,mobile,Electronics,657,3.4,15,6,0,0,0.05
55,F,user_672,product_76,Central,mobile,Mobile Phones,1355,4.3,15,6,1,1,3.05
46,M,user_192,product_151,Northern,mobile,Sports,218,3.5,15,6,1,0,0.55
57,F,user_728,product_186,Northern,mobile,Sports,149,2.5,16,6,1,0,0.55
57,F,user_817,product_84,Northern,desktop,Health & Beauty,75,3.9,16,6,1,0,0.55
19,M,user_285,product_76,Central,mobile,Mobile Phones,1355,4.3,17,6,1,0,0.55
34,M,user_954,product_125,Upper West,mobile,Clothing,140,3.8,17,6,1,0,0.55
50,M,user_726,product_62,Upper East,desktop,Groceries,57,3.4,18,6,0,0,0.05
34,M,user_329,product_187,Greater Accra,mobile,Sports,165,3.9,18,6,1,0,0.55
37,F,user_579,product_2,Upper West,desktop,Health & Beauty,51,4.3,18,6,0,0,0.05
43,M,user_598,product_144,Eastern,desktop,Clothing,206,3.6,18,6,1,0,0.55
30,M,user_134,product_15,Northern,mobile,Sports,148,3.1,18,6,0,0,0.05
58,M,user_425,product_105,Upper West,mobile,Electronics,528,3.8,18,6,0,0,0.05
26,F,user_864,product_222,Eastern,mobile,Health & Beauty,94,2.7,18,6,1,0,0.55
29,F,user_573,product_6,Ashanti,desktop,Sports,225,3.3,18,6,0,0,0.05
22,M,user_607,product_71,Eastern,mobile,Clothing,153,4.5,19,6,1,0,0.55
21,M,user_222,product_144,Upper East,mobile,Clothing,206,3.6,19,6,0,0,0.05
40,M,user_9,product_115,Central,mobile,Electronics,854,3.1,19,6,1,0,0.55
46,M,user_706,product_175,Upper East,mobile,Groceries,41,4.5,19,6,1,0,0.55
41,M,user_897,product_39,Eastern,desktop,Mobile Phones,1380,4.5,20,6,0,0,0.05
64,F,user_106,product_159,Western,mobile,Books,65,3.4,20,6,0,0,0.05
39,M,user_698,product_77,Eastern,mobile,Books,45,4.2,20,6,1,1,3.05
51,F,user_912,product_144,Northern,mobile,Clothing,206,3.6,20,6,1,0,0.55
63,F,user_149,product_100,Eastern,mobile,Clothing,117,3.3,21,6,1,0,0.55
22,F,user_208,product_120,Eastern,mobile,Electronics,938,3.9,21,6,1,0,0.55
63,F,user_896,product_95,Ashanti,mobile,Sports,166,3.9,21,6,0,0,0.05
57,M,user_546,product_141,Ashanti,mobile,Books,74,3.6,22,6,0,0,0.05
44,F,user_981,product_47,Central,mobile,Groceries,58,3.5,22,6,0,0,0.05
20,F,user_179,product_63,Upper East,mobile,Home Appliances,696,4.2,22,6,1,0,0.55
50,F,user_894,product_170,Volta,desktop,Groceries,47,3.9,22,6,0,0,0.05
40,M,user_592,product_113,Western,mobile,Groceries,32,4.4,23,6,0,0,0.05
28,F,user_858,product_57,Volta,mobile,Health & Beauty,60,4.1,23,6,0,0,0.05
62,F,user_942,product_81,Northern,mobile,Mobile Phones,1426,3.8,23,6,0,0,0.05
26,M,user_424,product_216,Upper East,mobile,Sports,199,5.0,23,6,0,0,0.05
43,M,user_432,product_62,Upper West,mobile,Groceries,57,3.4,23,6,1,1,3.05
57,F,user_476,product_185,Upper West,mobile,Electronics,522,3.8,23,6,0,0,0.05
45,F,user_711,product_16,Upper West,mobile,Mobile Phones,1400,3.7,0,0,0,0,0.05
62,M,user_264,product_178,Upper West,desktop,Home Appliances,781,3.9,0,0,0,0,0.05
54,F,user_968,product_199,Central,mobile,Health & Beauty,74,5.0,0,0,1,1,3.05
46,M,user_578,product_157,Northern,mobile,Books,71,4.1,1,0,1,0,0.55
61,F,user_671,product_84,Western,mobile,Health & Beauty,75,3.9,1,0,1,1,3.05
53,M,user_242,product_37,Upper East,mobile,Groceries,60,3.3,1,0,1,0,0.55
43,M,user_555,product_144,Ashanti,mobile,Clothing,206,3.6,2,0,1,0,0.55
43,M,user_745,product_139,Greater Accra,desktop,Electronics,720,3.3,2,0,0,0,0.05
26,F,user_499,product_57,Volta,desktop,Health & Beauty,60,4.1,3,0,1,0,0.55
61,M,user_430,product_115,Volta,mobile,Electronics,854,3.1,3,0,0,0,0.05
20,F,user_580,product_140,Volta,mobile,Electronics,670,3.4,4,0,1,0,0.55
38,F,user_910,product_82,Greater Accra,mobile,Health & Beauty,52,3.3,4,0,1,0,0.55
35,M,user_296,product_163,Ashanti,mobile,Home Appliances,977,3.8,4,0,1,0,0.55
43,M,user_413,product_179,Upper East,mobile,Books,52,3.8,4,0,1,0,0.55
34,F,user_64,product_227,Eastern,mobile,Books,69,4.3,4,0,0,0,0.05
27,F,user_215,product_19,Upper West,mobile,Sports,175,4.0,5,0,0,0,0.05
65,M,user_31,product_109,Ashanti,mobile,Home Appliances,845,4.8,5,0,1,1,3.05
25,F,user_796,product_175,Ashanti,mobile,Groceries,41,4.5,5,0,0,0,0.05
35,F,user_891,product_43,Greater Accra,mobile,Home Appliances,922,4.0,5,0,0,0,0.05
54,F,user_220,product_84,Upper West,mobile,Health & Beauty,75,3.9,5,0,1,0,0.55
37,F,user_658,product_31,Northern,mobile,Mobile Phones,1336,4.1,6,0,0,0,0.05
48,F,user_502,product_215,Upper East,mobile,Groceries,41,3.8,6,0,1,1,3.05
24,M,user_971,product_157,Upper West,mobile,Books,71,4.1,6,0,1,1,3.05
46,M,user_259,product_26,Volta,mobile,Sports,220,3.3,6,0,0,0,0.05
57,F,user_870,product_19,Western,desktop,Sports,175,4.0,6,0,0,0,0.05
39,F,user_255,product_1,Central,mobile,Health & Beauty,100,3.5,6,0,0,0,0.05
34,M,user_935,product_125,Upper West,mobile,Clothing,140,3.8,6,0,1,0,0.55
36,M,user_811,product_4,Northern,desktop,Health & Beauty,83,4.0,6,0,0,0,0.05
43,F,user_229,product_212,Eastern,desktop,Health & Beauty,107,4.1,7,0,1,0,0.55
21,M,user_764,product_109,Upper East,mobile,Home Appliances,845,4.8,7,0,0,0,0.05
39,F,user_576,product_244,Northern,mobile,Health & Beauty,105,3.5,8,0,0,0,0.05
37,M,user_127,product_4,Upper West,mobile,Health & Beauty,83,4.0,8,0,1,0,0.55
35,M,user_188,product_125,Ashanti,desktop,Clothing,140,3.8,8,0,0,0,0.05
62,F,user_942,product_243,Northern,mobile,Groceries,45,4.4,8,0,0,0,0.05
38,F,user_426,product_218,Eastern,mobile,Electronics,694,3.7,9,0,1,0,0.55
63,F,user_896,product_82,Ashanti,mobile,Health & Beauty,52,3.3,9,0,0,0,0.05
20,F,user_179,product_125,Upper East,mobile,Clothing,140,3.8,10,0,1,0,0.55
31,F,user_762,product_144,Greater Accra,mobile,Clothing,206,3.6,10,0,1,0,0.55
34,M,user_935,product_238,Upper West,mobile,Clothing,98,4.8,10,0,1,1,3.05
60,F,user_8,product_184,Northern,mobile,Home Appliances,798,3.7,10,0,1,0,0.55
37,M,user_410,product_133,Upper West,mobile,Electronics,657,3.4,10,0,1,1,3.05
42,F,user_688,product_125,Greater Accra,mobile,Clothing,140,3.8,11,0,0,0,0.05
50,M,user_584,product_70,Upper West,mobile,Mobile Phones,1152,3.8,11,0,0,0,0.05
37,M,user_304,product_241,Northern,mobile,Electronics,728,3.4,11,0,0,0,0.05
26,F,user_499,product_86,Volta,desktop,Electronics,816,3.6,11,0,0,0,0.05
65,F,user_855,product_170,Central,desktop,Groceries,47,3.9,11,0,0,0,0.05
55,F,user_725,product_63,Western,mobile,Home Appliances,696,4.2,12,0,0,0,0.05
36,M,user_836,product_26,Western,desktop,Sports,220,3.3,13,0,1,1,3.05
40,M,user_626,product_60,Central,mobile,Sports,170,3.7,13,0,0,0,0.05
46,F,user_142,product_247,Upper West,mobile,Electronics,752,4.4,13,0,1,0,0.55
50,F,user_894,product_190,Volta,desktop,Books,30,4.5,13,0,1,0,0.55
47,M,user_322,product_26,Central,mobile,Sports,220,3.3,13,0,1,0,0.55
30,M,user_556,product_53,Volta,mobile,Electronics,692,3.3,14,0,1,0,0.55
33,M,user_273,product_104,Upper East,mobile,Health & Beauty,43,4.4,14,0,0,0,0.05
35,M,user_317,product_177,Upper West,mobile,Home Appliances,967,3.5,14,0,0,0,0.05
42,F,user_866,product_144,Volta,mobile,Clothing,206,3.6,14,0,1,0,0.55
25,M,user_69,product_84,Upper East,mobile,Health & Beauty,75,3.9,14,0,1,0,0.55
44,M,user_974,product_95,Upper East,mobile,Sports,166,3.9,15,0,0,0,0.05
55,M,user_675,product_26,Eastern,mobile,Sports,220,3.3,16,0,1,0,0.55
43,M,user_911,product_218,Northern,mobile,Electronics,694,3.7,17,0,1,1,3.05
57,F,user_870,product_120,Western,desktop,Electronics,938,3.9,17,0,1,0,0.55
49,F,user_402,product_142,Upper West,mobile,Sports,116,3.5,17,0,1,1,3.05
21,M,user_363,product_125,Ashanti,mobile,Clothing,140,3.8,17,0,1,0,0.55
50,F,user_380,product_244,Greater Accra,mobile,Health & Beauty,105,3.5,18,0,0,0,0.05
57,F,user_291,product_15,Greater Accra,mobile,Sports,148,3.1,18,0,1,0,0.55
21,M,user_238,product_94,Central,mobile,Health & Beauty,73,4.1,19,0,1,0,0.55
65,F,user_17,product_84,Ashanti,mobile,Health & Beauty,75,3.9,19,0,1,1,3.05
54,M,user_55,product_133,Central,mobile,Electronics,657,3.4,20,0,1,0,0.55
19,F,user_407,product_189,Eastern,mobile,Sports,173,4.5,20,0,1,0,0.55
37,F,user_333,product_14,Central,mobile,Sports,182,5.0,20,0,0,0,0.05
58,M,user_425,product_204,Upper West,mobile,Sports,248,4.6,20,0,1,0,0.55
64,M,user_379,product_51,Greater Accra,desktop,Sports,99,5.0,20,0,1,0,0.55
58,M,user_115,product_244,Northern,mobile,Health & Beauty,105,3.5,21,0,0,0,0.05
27,F,user_999,product_83,Upper West,mobile,Electronics,483,3.6,21,0,1,0,0.55
39,M,user_552,product_218,Western,mobile,Electronics,694,3.7,21,0,1,0,0.55
57,M,user_461,product_244,Greater Accra,desktop,Health & Beauty,105,3.5,21,0,0,0,0.05
25,M,user_357,product_63,Upper East,desktop,Home Appliances,696,4.2,22,0,1,0,0.55
42,F,user_688,product_236,Greater Accra,mobile,Mobile Phones,1164,4.1,22,0,0,0,0.05
57,M,user_992,product_199,Ashanti,mobile,Health & Beauty,74,5.0,22,0,1,0,0.55
23,M,user_416,product_212,Greater Accra,mobile,Health & Beauty,107,4.1,23,0,0,0,0.05
47,M,user_524,product_100,Volta,mobile,Clothing,117,3.3,23,0,0,0,0.05
63,M,user_761,product_144,Western,mobile,Clothing,206,3.6,23,0,1,0,0.55
61,F,user_751,product_84,Upper East,desktop,Health & Beauty,75,3.9,23,0,0,0,0.05
31,M,user_789,product_95,Northern,mobile,Sports,166,3.9,23,0,1,1,3.05
32,F,user_391,product_77,Central,mobile,Books,45,4.2,23,0,1,1,3.05
30,M,user_441,product_1,Upper West,mobile,Health & Beauty,100,3.5,0,1,1,0,0.55
20,M,user_807,product_139,Greater Accra,desktop,Electronics,720,3.3,0,1,0,0,0.05
45,M,user_387,product_38,Upper West,mobile,Groceries,42,3.8,1,1,0,0,0.05
33,F,user_984,product_142,Greater Accra,mobile,Sports,116,3.5,1,1,0,0,0.05
40,M,user_940,product_74,Western,desktop,Health & Beauty,42,4.3,1,1,0,0,0.05
37,F,user_333,product_69,Central,mobile,Groceries,49,4.4,2,1,0,0,0.05
48,F,user_785,product_26,Northern,mobile,Sports,220,3.3,2,1,1,0,0.55
50,F,user_608,product_144,Volta,mobile,Clothing,206,3.6,2,1,1,0,0.55
57,M,user_461,product_138,Greater Accra,desktop,Books,59,4.2,3,1,1,0,0.55
45,F,user_955,product_82,Northern,desktop,Health & Beauty,52,3.3,3,1,1,0,0.55
58,M,user_120,product_105,Western,desktop,Electronics,528,3.8,3,1,1,0,0.55
54,F,user_220,product_69,Upper West,mobile,Groceries,49,4.4,3,1,0,0,0.05
63,F,user_896,product_18,Ashanti,mobile,Books,70,4.2,3,1,0,0,0.05
22,M,user_252,product_67,Central,mobile,Mobile Phones,1276,4.6,3,1,0,0,0.05
32,M,user_850,product_125,Volta,mobile,Clothing,140,3.8,3,1,0,0,0.05
65,M,user_301,product_76,Western,mobile,Mobile Phones,1355,4.3,4,1,0,0,0.05
36,F,user_245,product_56,Eastern,mobile,Health & Beauty,41,4.6,4,1,1,0,0.55
64,F,user_475,product_151,Eastern,mobile,Sports,218,3.5,4,1,0,0,0.05
45,M,user_612,product_82,Upper East,mobile,Health & Beauty,52,3.3,5,1,1,0,0.55
57,F,user_870,product_218,Western,desktop,Electronics,694,3.7,5,1,1,0,0.55
56,F,user_247,product_100,Volta,mobile,Clothing,117,3.3,5,1,1,0,0.55
21,M,user_764,product_144,Upper East,mobile,Clothing,206,3.6,5,1,0,0,0.05
41,M,user_227,product_81,Upper East,mobile,Mobile Phones,1426,3.8,5,1,0,0,0.05
25,F,user_515,product_18,Upper West,mobile,Books,70,4.2,5,1,1,0,0.55
34,F,user_610,product_44,Central,mobile,Health & Beauty,47,3.0,6,1,0,0,0.05
55,M,user_591,product_125,Ashanti,mobile,Clothing,140,3.8,6,1,1,0,0.55
21,F,user_84,product_77,Upper East,mobile,Books,45,4.2,6,1,1,1,3.05
37,F,user_663,product_234,Upper East,mobile,Mobile Phones,1130,3.1,7,1,1,0,0.55
40,M,user_925,product_218,Upper West,mobile,Electronics,694,3.7,7,1,1,0,0.55
21,F,user_937,product_163,Volta,mobile,Home Appliances,977,3.8,8,1,1,0,0.55
57,F,user_667,product_70,Western,mobile,Mobile Phones,1152,3.8,8,1,1,0,0.55
53,F,user_965,product_77,Volta,mobile,Books,45,4.2,9,1,0,0,0.05
22,F,user_899,product_26,Upper West,mobile,Sports,220,3.3,9,1,1,0,0.55
28,M,user_233,product_163,Central,mobile,Home Appliances,977,3.8,9,1,0,0,0.05
22,F,user_24,product_92,Greater Accra,mobile,Health & Beauty,88,3.7,9,1,0,0,0.05
58,F,user_970,product_187,Upper East,desktop,Sports,165,3.9,10,1,1,0,0.55
